City_ID,City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
612,612,Saint-Georges,GD,12.0564,-61.7485,82.08,74,20,20.71,few clouds
613,613,Lethem,GY,3.3803,-59.7968,82.42,70,66,7.29,broken clouds
614,614,Kang,BW,-23.6752,22.7876,61.86,38,5,4.88,clear sky
615,615,Bouna,CI,9.2667,-3.0,81.82,60,97,4.7,overcast clouds
618,618,Bulalacao,PH,12.3254,121.3435,82.56,74,46,13.29,scattered clouds
619,619,Popondetta,PG,-8.7537,148.2534,82.44,71,77,0.69,broken clouds
620,620,Takoradi,GH,4.8845,-1.7554,80.91,83,35,8.03,scattered clouds
621,621,Uige,AO,-7.6087,15.0613,68.58,77,61,3.36,broken clouds
622,622,Mandera,KE,3.9366,41.867,79.97,67,41,8.9,scattered clouds
624,624,Ferkessedougou,CI,9.6,-5.2,83.12,52,42,5.75,scattered clouds
626,626,Svay Rieng,KH,11.0879,105.7993,78.96,89,97,5.64,overcast clouds
627,627,Zaranj,AF,30.9667,61.8833,81.64,13,0,7.14,clear sky
631,631,Ahuimanu,US,21.4447,-157.8378,83.91,70,75,19.57,broken clouds
633,633,Khandbari,NP,27.3747,87.2039,68.67,79,91,1.52,overcast clouds
636,636,Jalu,LY,29.0331,21.5482,72.1,26,12,9.84,few clouds
638,638,Ambilobe,MG,-13.2,49.05,70.16,92,44,2.95,scattered clouds
639,639,Kande,TG,9.9578,1.0447,78.93,76,95,3.56,overcast clouds
640,640,Palmas Bellas,PA,9.2319,-80.0867,79.0,86,100,5.91,overcast clouds
641,641,Moindou,NC,-21.6924,165.677,77.16,72,7,5.68,clear sky
642,642,Aswan,EG,24.0934,32.907,76.3,16,0,6.91,clear sky
646,646,Sabang,ID,5.8933,95.3214,81.93,79,96,21.43,light rain
647,647,Hualmay,PE,-11.0964,-77.6139,65.75,86,16,10.38,few clouds
648,648,Porto Murtinho,BR,-21.6989,-57.8825,66.69,65,0,4.47,clear sky
649,649,Conselheiro Lafaiete,BR,-20.6603,-43.7861,60.93,88,57,2.75,broken clouds
650,650,Barra Do Garcas,BR,-15.89,-52.2567,73.18,54,0,4.63,clear sky
654,654,Flic En Flac,MU,-20.2742,57.3631,76.51,81,29,18.39,scattered clouds
656,656,Cairns,AU,-16.9167,145.7667,79.07,83,15,10.36,few clouds
657,657,Espanola,US,35.9911,-106.0806,76.71,10,0,3.0,clear sky
658,658,Vostok,RU,46.4856,135.8833,61.23,45,92,8.61,overcast clouds
659,659,Caldwell,US,43.6629,-116.6874,71.74,32,100,12.66,overcast clouds
660,660,Salinopolis,BR,-0.6136,-47.3561,78.67,86,97,6.02,moderate rain
662,662,Maningrida,AU,-12.0667,134.2667,79.59,74,27,13.69,scattered clouds
663,663,Hobyo,SO,5.3505,48.5268,82.8,81,1,22.3,clear sky
664,664,Nishihara,JP,26.1842,127.7558,72.68,97,75,6.91,broken clouds
665,665,Victoria Point,AU,-27.5833,153.3,71.91,93,97,4.0,light rain
667,667,Tabou,CI,4.423,-7.3528,80.92,85,74,7.25,broken clouds
669,669,Chapada Dos Guimaraes,BR,-15.4606,-55.7497,64.06,44,1,2.39,clear sky
670,670,Jatai,BR,-17.8814,-51.7144,64.11,65,3,3.38,clear sky
671,671,Bar Harbor,US,44.3876,-68.2039,62.74,23,0,11.5,clear sky
672,672,Port Moresby,PG,-9.4431,147.1797,78.22,94,40,5.75,scattered clouds
673,673,Livingstone,ZM,-17.8419,25.8543,60.6,71,17,2.13,few clouds
674,674,Kalabo,ZM,-14.97,22.6814,66.4,60,42,3.13,scattered clouds
675,675,Leticia,CO,-4.2153,-69.9406,78.85,89,40,4.61,scattered clouds
679,679,Blackfoot,US,43.1905,-112.345,70.05,43,100,20.89,overcast clouds
680,680,Palu,ID,-0.8917,119.8707,78.69,91,87,2.35,overcast clouds
682,682,Bengbu,CN,32.9408,117.3608,66.94,67,21,6.82,few clouds
